"","carrier","delayed30","delay","destination"
"43902","American",FALSE,-24,"LAX"
"43903","JetBlue",FALSE,-27,"CHS"
"43904","JetBlue",FALSE,-10,"BOS"
"43905","JetBlue",FALSE,-8,"MVY"
"43906","JetBlue",FALSE,-1,"MCO"
"43907","JetBlue",FALSE,22,"PWM"
"43908","JetBlue",FALSE,-10,"TPA"
"43909","JetBlue",FALSE,-11,"SJU"
"43910","JetBlue",FALSE,-21,"LGB"
"43911","JetBlue",FALSE,-3,"JAX"
"43912","JetBlue",FALSE,-5,"MSY"
"43913","American",FALSE,-20,"MCO"
"43914","JetBlue",FALSE,30,"FLL"
"43915","JetBlue",FALSE,-13,"MCO"
"43916","American",FALSE,-2,"SJU"
"43917","American",FALSE,14,"TPA"
"43918","JetBlue",TRUE,33,"HOU"
"43919","American",FALSE,11,"SFO"
"43920","JetBlue",FALSE,16,"RSW"
"43921","American",FALSE,-46,"LAX"
"43922","JetBlue",FALSE,-2,"ORD"
"43923","American",FALSE,-18,"BOS"
"43924","JetBlue",FALSE,4,"MCO"
"43925","American",FALSE,-36,"DFW"
"43926","JetBlue",FALSE,18,"BTV"
"43927","JetBlue",FALSE,-7,"FLL"
"43928","JetBlue",FALSE,-3,"SAN"
"43929","JetBlue",FALSE,9,"BOS"
"43930","JetBlue",FALSE,2,"BUF"
"43931","JetBlue",FALSE,-11,"OAK"
"43932","American",FALSE,-8,"LAS"
"43933","American",FALSE,-27,"LAX"
"43934","JetBlue",FALSE,-17,"RDU"
"43935","American",FALSE,-15,"ORD"
"43936","American",FALSE,-28,"AUS"
"43937","American",FALSE,-25,"MIA"
"43938","JetBlue",FALSE,28,"CLT"
"43939","JetBlue",FALSE,20,"LAX"
"43940","JetBlue",FALSE,0,"PWM"
"43941","American",FALSE,-23,"IAH"
"43942","JetBlue",FALSE,-8,"SYR"
"43943","American",TRUE,59,"SAN"
"43944","JetBlue",FALSE,1,"SEA"
"43945","American",FALSE,5,"SFO"
"43946","JetBlue",TRUE,31,"SJU"
"43947","JetBlue",FALSE,-38,"SFO"
"43948","JetBlue",FALSE,15,"BUR"
"43949","JetBlue",FALSE,-7,"BUF"
"43950","American",FALSE,10,"SEA"
"43951","JetBlue",FALSE,4,"PBI"
"43952","JetBlue",TRUE,56,"SJC"
"43953","JetBlue",FALSE,-1,"FLL"
"43954","American",FALSE,2,"LAX"
"43955","JetBlue",TRUE,87,"LAS"
"43956","JetBlue",FALSE,27,"MCO"
"43957","JetBlue",TRUE,50,"SLC"
"43958","JetBlue",TRUE,56,"TPA"
"43959","JetBlue",FALSE,28,"BOS"
"43960","JetBlue",TRUE,36,"MCO"
"43961","JetBlue",TRUE,42,"ORD"
"43962","JetBlue",FALSE,30,"ROC"
"43963","JetBlue",FALSE,23,"SMF"
"43964","JetBlue",TRUE,70,"PHX"
"43965","JetBlue",FALSE,-2,"SFO"
"43966","JetBlue",TRUE,36,"ABQ"
"43967","JetBlue",TRUE,64,"LAX"
"43968","JetBlue",FALSE,23,"AUS"
"43969","JetBlue",TRUE,46,"PDX"
"43970","American",TRUE,134,"BOS"
"43971","JetBlue",TRUE,41,"BUF"
"43972","JetBlue",FALSE,3,"MSY"
"43973","JetBlue",TRUE,46,"DEN"
"43974","JetBlue",FALSE,21,"LAS"
"43975","JetBlue",TRUE,34,"FLL"
"43976","JetBlue",TRUE,83,"SJU"
"43977","JetBlue",FALSE,5,"TPA"
"43978","JetBlue",TRUE,267,"LGB"
"43979","JetBlue",TRUE,55,"BOS"
"43980","JetBlue",FALSE,20,"MCO"
"43981","American",FALSE,-2,"LAX"
"43982","JetBlue",FALSE,15,"PWM"
"43983","JetBlue",TRUE,31,"BTV"
"43984","JetBlue",FALSE,27,"SYR"
"43985","JetBlue",FALSE,29,"ROC"
"43986","JetBlue",TRUE,38,"SJU"
"43987","JetBlue",FALSE,12,"BOS"
"43988","JetBlue",TRUE,111,"JAX"
"43989","JetBlue",TRUE,33,"BUF"
"43990","JetBlue",TRUE,55,"LAX"
"43991","JetBlue",FALSE,3,"PSE"
"43992","JetBlue",TRUE,137,"DEN"
"43993","JetBlue",TRUE,47,"BQN"
"43994","JetBlue",TRUE,47,"SJU"
"43995","American",FALSE,-7,"MIA"
"43996","JetBlue",FALSE,1,"BQN"
"43997","JetBlue",FALSE,-3,"FLL"
"43998","JetBlue",FALSE,-4,"MCO"
"43999","JetBlue",FALSE,11,"SJU"
"44000","JetBlue",FALSE,-2,"BUF"
"44001","JetBlue",FALSE,-10,"RSW"
"44002","JetBlue",FALSE,5,"LAS"
"44003","American",FALSE,-13,"SJU"
"44004","JetBlue",FALSE,-4,"MSY"
"44005","JetBlue",FALSE,1,"ORD"
"44006","JetBlue",FALSE,11,"TPA"
"44007","JetBlue",FALSE,-5,"LAX"
"44008","JetBlue",FALSE,11,"PBI"
"44009","JetBlue",FALSE,14,"BOS"
"44010","American",FALSE,-25,"MIA"
"44011","JetBlue",FALSE,5,"SJU"
"44012","American",FALSE,-10,"MCO"
"44013","American",FALSE,-19,"TPA"
"44014","American",FALSE,-7,"LAX"
"44015","American",FALSE,1,"LAS"
"44016","JetBlue",FALSE,-2,"CHS"
"44017","JetBlue",FALSE,-15,"PWM"
"44018","JetBlue",FALSE,-6,"SRQ"
"44019","American",FALSE,-9,"SFO"
"44020","JetBlue",FALSE,-16,"ACK"
"44021","JetBlue",FALSE,-22,"JAX"
"44022","American",FALSE,17,"STT"
"44023","JetBlue",FALSE,-15,"RDU"
"44024","JetBlue",FALSE,-7,"FLL"
"44025","JetBlue",FALSE,14,"BUF"
"44026","JetBlue",TRUE,34,"MCO"
"44027","JetBlue",FALSE,16,"HOU"
"44028","American",FALSE,-23,"BOS"
"44029","JetBlue",FALSE,4,"CLT"
"44030","JetBlue",FALSE,-13,"SFO"
"44031","American",FALSE,-20,"MIA"
"44032","American",FALSE,-14,"SJU"
"44033","JetBlue",TRUE,54,"SAN"
"44034","JetBlue",FALSE,-15,"BTV"
"44035","JetBlue",FALSE,25,"MCO"
"44036","JetBlue",FALSE,8,"SEA"
"44037","American",FALSE,5,"LAX"
"44038","JetBlue",FALSE,-9,"ROC"
"44039","JetBlue",FALSE,-17,"SYR"
"44040","JetBlue",FALSE,-3,"AUS"
"44041","JetBlue",FALSE,25,"LAX"
"44042","JetBlue",FALSE,-10,"MCO"
"44043","JetBlue",FALSE,-17,"BOS"
"44044","American",FALSE,-13,"LAX"
"44045","American",FALSE,-14,"SFO"
"44046","JetBlue",FALSE,20,"LAS"
"44047","JetBlue",FALSE,-12,"BUF"
"44048","JetBlue",FALSE,-5,"PBI"
"44049","JetBlue",FALSE,5,"FLL"
"44050","JetBlue",FALSE,16,"TPA"
"44051","JetBlue",FALSE,4,"SJU"
"44052","JetBlue",FALSE,-11,"RSW"
"44053","JetBlue",FALSE,-6,"BTV"
"44054","JetBlue",FALSE,11,"PWM"
"44055","American",FALSE,-1,"LAX"
"44056","JetBlue",FALSE,19,"IAD"
"44057","JetBlue",FALSE,-12,"LAX"
"44058","JetBlue",FALSE,-7,"ACK"
"44059","JetBlue",FALSE,-7,"BUF"
"44060","American",FALSE,-11,"BOS"
"44061","American",FALSE,-3,"MIA"
"44062","JetBlue",FALSE,16,"SYR"
"44063","JetBlue",FALSE,-9,"PBI"
"44064","JetBlue",TRUE,44,"FLL"
"44065","JetBlue",FALSE,-31,"ROC"
"44066","JetBlue",FALSE,6,"LGB"
"44067","American",FALSE,3,"LAX"
"44068","JetBlue",FALSE,-14,"PWM"
"44069","JetBlue",FALSE,-21,"BOS"
"44070","JetBlue",FALSE,3,"MVY"
"44071","JetBlue",FALSE,-18,"CHS"
"44072","JetBlue",FALSE,-21,"BUF"
"44073","JetBlue",FALSE,-17,"TPA"
"44074","JetBlue",FALSE,-5,"SJU"
"44075","JetBlue",FALSE,-13,"FLL"
"44076","JetBlue",FALSE,18,"MSY"
"44077","JetBlue",FALSE,-13,"JAX"
"44078","JetBlue",FALSE,24,"MCO"
"44079","American",FALSE,-8,"SJU"
"44080","American",TRUE,38,"MCO"
"44081","American",FALSE,-15,"MIA"
"44082","JetBlue",FALSE,21,"HOU"
"44083","American",FALSE,11,"TPA"
"44084","American",FALSE,2,"SFO"
"44085","JetBlue",FALSE,-7,"RSW"
"44086","American",FALSE,-12,"LAX"
"44087","JetBlue",TRUE,85,"MCO"
"44088","JetBlue",FALSE,-21,"ORD"
"44089","JetBlue",FALSE,-14,"BTV"
"44090","American",FALSE,-33,"BOS"
"44091","JetBlue",FALSE,28,"MCO"
"44092","JetBlue",FALSE,13,"LAX"
"44093","JetBlue",FALSE,27,"SAN"
"44094","JetBlue",FALSE,-7,"BOS"
"44095","JetBlue",FALSE,9,"BUF"
"44096","American",FALSE,16,"DFW"
"44097","JetBlue",TRUE,38,"FLL"
"44098","JetBlue",FALSE,27,"CLT"
"44099","JetBlue",FALSE,-2,"SYR"
"44100","JetBlue",FALSE,15,"RDU"
"44101","American",FALSE,-7,"ORD"
"44102","JetBlue",FALSE,10,"OAK"
"44103","American",FALSE,9,"AUS"
"44104","JetBlue",FALSE,21,"SJU"
"44105","American",FALSE,28,"LAX"
"44106","JetBlue",FALSE,1,"MVY"
"44107","JetBlue",FALSE,21,"PWM"
"44108","American",FALSE,-5,"IAH"
"44109","JetBlue",TRUE,41,"IAD"
"44110","JetBlue",FALSE,-9,"SFO"
"44111","American",TRUE,46,"SAN"
"44112","American",TRUE,79,"LAS"
"44113","American",TRUE,38,"SFO"
"44114","JetBlue",FALSE,28,"PBI"
"44115","JetBlue",TRUE,48,"BUR"
"44116","American",FALSE,2,"SEA"
"44117","JetBlue",TRUE,45,"SJC"
"44118","JetBlue",TRUE,36,"BUF"
"44119","JetBlue",FALSE,16,"LAS"
"44120","JetBlue",TRUE,49,"LGB"
"44121","JetBlue",FALSE,20,"TPA"
"44122","JetBlue",TRUE,35,"SMF"
"44123","JetBlue",TRUE,150,"SEA"
"44124","JetBlue",TRUE,63,"FLL"
"44125","American",TRUE,162,"MIA"
"44126","JetBlue",FALSE,-1,"BOS"
"44127","JetBlue",FALSE,22,"ORD"
"44128","JetBlue",TRUE,70,"SLC"
"44129","JetBlue",FALSE,27,"SFO"
"44130","JetBlue",FALSE,18,"ABQ"
"44131","American",TRUE,104,"LAX"
"44132","JetBlue",TRUE,46,"MCO"
"44133","American",TRUE,79,"BOS"
"44134","JetBlue",TRUE,41,"PHX"
"44135","JetBlue",FALSE,29,"AUS"
"44136","JetBlue",FALSE,12,"LAX"
"44137","JetBlue",FALSE,-2,"MSY"
"44138","JetBlue",TRUE,57,"ROC"
"44139","JetBlue",FALSE,24,"BUF"
"44140","JetBlue",FALSE,12,"BOS"
"44141","JetBlue",TRUE,59,"SJU"
"44142","American",FALSE,6,"LAX"
"44143","JetBlue",TRUE,169,"MCO"
"44144","JetBlue",TRUE,63,"FLL"
"44145","JetBlue",FALSE,3,"ROC"
"44146","JetBlue",TRUE,67,"MCO"
"44147","JetBlue",FALSE,-13,"BUF"
"44148","JetBlue",FALSE,1,"BTV"
"44149","JetBlue",FALSE,7,"LAX"
"44150","JetBlue",TRUE,116,"PDX"
"44151","JetBlue",TRUE,91,"JAX"
"44152","JetBlue",FALSE,3,"BOS"
"44153","JetBlue",TRUE,31,"SJU"
"44154","JetBlue",TRUE,85,"LAS"
"44155","JetBlue",TRUE,87,"TPA"
"44156","JetBlue",TRUE,40,"PWM"
"44157","JetBlue",TRUE,62,"SYR"
"44158","JetBlue",TRUE,82,"BOS"
"44159","JetBlue",TRUE,123,"LAX"
"44160","JetBlue",TRUE,64,"PSE"
"44161","JetBlue",TRUE,128,"BUF"
"44162","JetBlue",TRUE,135,"SJU"
"44163","JetBlue",TRUE,136,"ROC"
"44164","American",TRUE,207,"LAX"
"44165","JetBlue",TRUE,100,"BQN"
"44166","JetBlue",TRUE,102,"SJU"
"44167","JetBlue",TRUE,206,"BTV"
"44168","JetBlue",TRUE,209,"PWM"
"44169","American",FALSE,-12,"MIA"
"44170","JetBlue",FALSE,9,"BQN"
"44171","JetBlue",FALSE,-8,"FLL"
"44172","JetBlue",FALSE,-8,"MCO"
"44173","JetBlue",FALSE,3,"RSW"
"44174","JetBlue",FALSE,-7,"BUF"
"44175","American",FALSE,-5,"SJU"
"44176","JetBlue",FALSE,8,"LAS"
"44177","JetBlue",FALSE,-5,"BOS"
"44178","JetBlue",FALSE,-2,"MSY"
"44179","JetBlue",FALSE,-3,"TPA"
"44180","JetBlue",FALSE,0,"PBI"
"44181","JetBlue",FALSE,10,"ORD"
"44182","American",FALSE,-18,"MIA"
"44183","JetBlue",FALSE,7,"LAX"
"44184","American",FALSE,-10,"TPA"
"44185","American",FALSE,-2,"LAX"
"44186","American",FALSE,-3,"MCO"
"44187","JetBlue",TRUE,34,"SJU"
"44188","American",FALSE,-5,"LAS"
"44189","JetBlue",FALSE,4,"MCO"
"44190","JetBlue",FALSE,-11,"BUF"
"44191","JetBlue",FALSE,-11,"PWM"
"44192","JetBlue",FALSE,-5,"JAX"
"44193","JetBlue",FALSE,-3,"CHS"
"44194","American",FALSE,-10,"SFO"
"44195","JetBlue",FALSE,-4,"RDU"
"44196","JetBlue",FALSE,1,"ACK"
"44197","JetBlue",FALSE,9,"SRQ"
"44198","JetBlue",FALSE,0,"FLL"
"44199","JetBlue",FALSE,-4,"HOU"
"44200","American",FALSE,-24,"BOS"
"44201","JetBlue",FALSE,-10,"MCO"
"44202","JetBlue",FALSE,-13,"CLT"
"44203","JetBlue",FALSE,-28,"SFO"
"44204","American",TRUE,68,"STT"
"44205","American",FALSE,9,"SJU"
"44206","JetBlue",FALSE,-12,"SEA"
"44207","American",FALSE,-13,"MIA"
"44208","JetBlue",FALSE,-10,"BTV"
"44209","JetBlue",FALSE,9,"SAN"
"44210","JetBlue",FALSE,-7,"SYR"
"44211","JetBlue",FALSE,-1,"LAX"
"44212","JetBlue",FALSE,3,"ROC"
"44213","JetBlue",FALSE,11,"AUS"
"44214","American",FALSE,24,"LAX"
"44215","JetBlue",FALSE,-13,"BOS"
"44216","JetBlue",FALSE,8,"TPA"
"44217","American",FALSE,-16,"LAX"
"44218","American",FALSE,-5,"SFO"
"44219","JetBlue",FALSE,-10,"BUF"
"44220","JetBlue",TRUE,33,"MCO"
"44221","JetBlue",FALSE,12,"FLL"
"44222","JetBlue",FALSE,18,"PBI"
"44223","JetBlue",FALSE,-8,"RSW"
"44224","JetBlue",FALSE,-6,"PWM"
"44225","JetBlue",FALSE,-13,"IAD"
"44226","JetBlue",FALSE,6,"BTV"
"44227","American",FALSE,4,"LAX"
"44228","JetBlue",FALSE,9,"LAX"
"44229","JetBlue",FALSE,12,"ACK"
"44230","JetBlue",FALSE,-12,"BUF"
"44231","JetBlue",TRUE,104,"SJU"
"44232","JetBlue",FALSE,-16,"BOS"
"44233","American",FALSE,-14,"BOS"
"44234","JetBlue",FALSE,-14,"SYR"
"44235","American",FALSE,4,"MIA"
"44236","JetBlue",FALSE,4,"ROC"
"44237","JetBlue",FALSE,-11,"LGB"
"44238","JetBlue",FALSE,-19,"PWM"
"44239","American",FALSE,0,"LAX"
"44240","JetBlue",FALSE,-19,"MVY"
"44241","JetBlue",FALSE,-13,"CHS"
"44242","JetBlue",FALSE,-15,"BOS"
"44243","JetBlue",TRUE,37,"TPA"
"44244","JetBlue",TRUE,38,"MCO"
"44245","JetBlue",FALSE,23,"MSY"
"44246","JetBlue",TRUE,94,"PBI"
"44247","JetBlue",FALSE,-13,"JAX"
"44248","JetBlue",FALSE,-2,"SJU"
"44249","American",FALSE,-18,"SJU"
"44250","JetBlue",FALSE,-6,"MCO"
"44251","JetBlue",TRUE,40,"HOU"
"44252","American",TRUE,41,"TPA"
"44253","American",TRUE,35,"MCO"
"44254","JetBlue",TRUE,39,"FLL"
"44255","JetBlue",FALSE,18,"RSW"
"44256","American",TRUE,75,"SFO"
"44257","American",TRUE,93,"LAX"
"44258","American",TRUE,33,"BOS"
"44259","JetBlue",TRUE,39,"BTV"
"44260","JetBlue",TRUE,132,"LAX"
"44261","JetBlue",TRUE,68,"SAN"
"44262","JetBlue",TRUE,173,"BUF"
"44263","JetBlue",TRUE,75,"FLL"
"44264","JetBlue",TRUE,88,"ORD"
"44265","American",TRUE,121,"DFW"
"44266","JetBlue",TRUE,156,"BUF"
"44267","JetBlue",TRUE,103,"SYR"
"44268","JetBlue",FALSE,14,"SJU"
"44269","JetBlue",TRUE,203,"MCO"
"44270","JetBlue",TRUE,150,"RDU"
"44271","JetBlue",TRUE,88,"BOS"
"44272","American",TRUE,96,"LAX"
"44273","JetBlue",TRUE,61,"PWM"
"44274","American",TRUE,138,"AUS"
"44275","American",TRUE,113,"ORD"
"44276","JetBlue",TRUE,137,"PBI"
"44277","American",TRUE,121,"MIA"
"44278","American",TRUE,92,"SAN"
"44279","American",TRUE,268,"MIA"
"44280","JetBlue",TRUE,164,"IAD"
"44281","JetBlue",TRUE,141,"BUR"
"44282","JetBlue",TRUE,61,"BUF"
"44283","JetBlue",TRUE,61,"SMF"
"44284","JetBlue",TRUE,257,"OAK"
"44285","American",TRUE,237,"LAS"
"44286","American",TRUE,194,"IAH"
"44287","JetBlue",TRUE,74,"SFO"
"44288","JetBlue",TRUE,102,"SLC"
"44289","JetBlue",TRUE,221,"SFO"
"44290","JetBlue",TRUE,246,"ROC"
"44291","JetBlue",TRUE,177,"SJC"
"44292","JetBlue",TRUE,258,"SEA"
"44293","JetBlue",TRUE,115,"PHX"
"44294","American",TRUE,187,"SFO"
"44295","JetBlue",TRUE,181,"LAS"
"44296","American",TRUE,174,"LAX"
"44297","JetBlue",TRUE,169,"TPA"
"44298","JetBlue",TRUE,135,"ROC"
"44299","JetBlue",TRUE,322,"CLT"
"44300","American",TRUE,229,"SEA"
"44301","JetBlue",TRUE,153,"ABQ"
"44302","JetBlue",TRUE,136,"LAX"
"44303","JetBlue",TRUE,155,"ORD"
"44304","JetBlue",TRUE,302,"LGB"
"44305","JetBlue",TRUE,104,"SJU"
"44306","American",TRUE,176,"BOS"
"44307","JetBlue",TRUE,151,"AUS"
"44308","JetBlue",TRUE,77,"FLL"
"44309","JetBlue",TRUE,166,"MCO"
"44310","JetBlue",TRUE,165,"PDX"
"44311","JetBlue",TRUE,205,"BOS"
"44312","JetBlue",TRUE,83,"SYR"
"44313","JetBlue",TRUE,158,"LAS"
"44314","JetBlue",TRUE,86,"TPA"
"44315","JetBlue",TRUE,178,"BUF"
"44316","JetBlue",TRUE,107,"MCO"
"44317","JetBlue",TRUE,147,"MSY"
"44318","JetBlue",TRUE,286,"FLL"
"44319","JetBlue",TRUE,144,"JAX"
"44320","JetBlue",TRUE,178,"DEN"
"44321","JetBlue",TRUE,88,"SYR"
"44322","JetBlue",TRUE,180,"SJU"
"44323","JetBlue",TRUE,223,"AUS"
"44324","JetBlue",FALSE,14,"SJU"
"44325","JetBlue",TRUE,92,"PWM"
"44326","JetBlue",TRUE,31,"BQN"
"44327","JetBlue",TRUE,39,"PSE"
"44328","American",TRUE,168,"LAX"
"44329","JetBlue",TRUE,104,"BOS"
"44330","JetBlue",TRUE,131,"BTV"
"44331","JetBlue",FALSE,8,"BQN"
"44332","American",FALSE,-2,"MIA"
"44333","JetBlue",FALSE,1,"MCO"
"44334","JetBlue",FALSE,5,"SJU"
"44335","JetBlue",FALSE,-18,"BUF"
"44336","JetBlue",FALSE,4,"RSW"
"44337","JetBlue",FALSE,-6,"LAS"
"44338","American",FALSE,10,"SJU"
"44339","JetBlue",FALSE,1,"MSY"
"44340","JetBlue",TRUE,49,"ORD"
"44341","JetBlue",FALSE,-12,"PBI"
"44342","American",FALSE,-16,"MIA"
"44343","American",FALSE,-3,"MCO"
"44344","American",FALSE,-2,"LAS"
"44345","American",FALSE,-2,"TPA"
"44346","American",FALSE,-8,"LAX"
"44347","JetBlue",FALSE,-10,"PWM"
"44348","JetBlue",FALSE,12,"MCO"
"44349","JetBlue",FALSE,-12,"BUF"
"44350","American",FALSE,-8,"SFO"
"44351","JetBlue",FALSE,-13,"CHS"
"44352","American",FALSE,12,"STT"
"44353","JetBlue",FALSE,-7,"FLL"
"44354","JetBlue",FALSE,1,"RDU"
"44355","JetBlue",TRUE,33,"SRQ"
"44356","JetBlue",TRUE,95,"BOS"
"44357","American",FALSE,-17,"BOS"
"44358","JetBlue",FALSE,26,"JAX"
"44359","JetBlue",TRUE,99,"SJU"
"44360","JetBlue",FALSE,0,"CLT"
"44361","JetBlue",FALSE,4,"MCO"
"44362","American",FALSE,-11,"MIA"
"44363","JetBlue",FALSE,1,"BTV"
"44364","JetBlue",TRUE,153,"TPA"
"44365","JetBlue",FALSE,-1,"SAN"
"44366","JetBlue",FALSE,-3,"ROC"
"44367","JetBlue",TRUE,71,"HOU"
"44368","JetBlue",TRUE,31,"SEA"
"44369","American",TRUE,80,"SJU"
"44370","JetBlue",FALSE,17,"SYR"
"44371","American",TRUE,42,"LAX"
"44372","JetBlue",TRUE,185,"LAX"
"44373","JetBlue",TRUE,45,"AUS"
"44374","American",FALSE,3,"LAX"
"44375","American",FALSE,-6,"SFO"
"44376","JetBlue",TRUE,87,"SFO"
"44377","JetBlue",FALSE,12,"TPA"
"44378","JetBlue",TRUE,54,"LAX"
"44379","JetBlue",FALSE,27,"LAS"
"44380","JetBlue",TRUE,168,"BOS"
"44381","JetBlue",FALSE,5,"BUF"
"44382","JetBlue",TRUE,56,"FLL"
"44383","JetBlue",FALSE,0,"SJU"
"44384","JetBlue",TRUE,89,"MCO"
"44385","JetBlue",TRUE,50,"BOS"
"44386","JetBlue",FALSE,13,"RSW"
"44387","JetBlue",FALSE,-4,"BTV"
"44388","JetBlue",TRUE,221,"ACK"
"44389","American",FALSE,-4,"LAX"
"44390","JetBlue",FALSE,24,"ACK"
"44391","JetBlue",TRUE,98,"PBI"
"44392","JetBlue",FALSE,22,"IAD"
"44393","JetBlue",FALSE,14,"LAX"
"44394","American",TRUE,34,"BOS"
"44395","JetBlue",FALSE,-12,"SYR"
"44396","American",FALSE,9,"MIA"
"44397","JetBlue",FALSE,25,"FLL"
"44398","JetBlue",TRUE,60,"BUF"
"44399","JetBlue",TRUE,87,"BOS"
"44400","American",FALSE,-9,"LAX"
"44401","JetBlue",FALSE,-4,"LGB"
"44402","JetBlue",TRUE,140,"PWM"
"44403","JetBlue",FALSE,-9,"PWM"
"44404","JetBlue",FALSE,-9,"CHS"
"44405","JetBlue",FALSE,6,"BUF"
"44406","American",FALSE,-17,"SJU"
"44407","JetBlue",FALSE,-6,"JAX"
"44408","JetBlue",TRUE,112,"PBI"
"44409","JetBlue",FALSE,19,"FLL"
"44410","American",FALSE,-5,"TPA"
"44411","JetBlue",FALSE,11,"MCO"
"44412","American",FALSE,21,"MCO"
"44413","JetBlue",TRUE,79,"TPA"
"44414","JetBlue",TRUE,59,"MCO"
"44415","JetBlue",TRUE,118,"ROC"
"44416","JetBlue",TRUE,33,"SJU"
"44417","American",FALSE,-15,"MIA"
"44418","JetBlue",TRUE,85,"MVY"
"44419","JetBlue",FALSE,-17,"RSW"
"44420","American",TRUE,37,"LAX"
"44421","JetBlue",TRUE,133,"BOS"
"44422","JetBlue",TRUE,97,"MSY"
"44423","American",TRUE,58,"SFO"
"44424","JetBlue",FALSE,13,"MCO"
"44425","American",TRUE,53,"BOS"
"44426","JetBlue",TRUE,49,"BTV"
"44427","JetBlue",TRUE,144,"HOU"
"44428","JetBlue",TRUE,86,"SAN"
"44429","JetBlue",TRUE,49,"LAX"
"44430","JetBlue",TRUE,45,"SYR"
"44431","American",TRUE,47,"DFW"
"44432","JetBlue",FALSE,6,"SJU"
"44433","American",TRUE,45,"LAS"
"44434","American",TRUE,66,"LAX"
"44435","American",TRUE,48,"AUS"
"44436","JetBlue",TRUE,68,"OAK"
"44437","JetBlue",TRUE,121,"BUF"
"44438","JetBlue",TRUE,48,"RDU"
"44439","JetBlue",TRUE,58,"ROC"
"44440","JetBlue",TRUE,64,"SEA"
"44441","American",FALSE,12,"MIA"
"44442","American",TRUE,64,"IAH"
"44443","JetBlue",TRUE,62,"SFO"
"44444","JetBlue",TRUE,78,"CLT"
"44445","JetBlue",TRUE,109,"PWM"
"44446","American",TRUE,114,"SAN"
"44447","American",TRUE,77,"SFO"
"44448","JetBlue",TRUE,132,"FLL"
"44449","JetBlue",TRUE,240,"ORD"
"44450","American",TRUE,66,"SEA"
"44451","JetBlue",TRUE,100,"BUF"
"44452","American",TRUE,174,"ORD"
"44453","JetBlue",TRUE,87,"LAS"
"44454","American",FALSE,8,"LAX"
"44455","JetBlue",TRUE,80,"SJC"
"44456","JetBlue",TRUE,125,"IAD"
"44457","JetBlue",TRUE,36,"TPA"
"44458","JetBlue",TRUE,172,"BUR"
"44459","JetBlue",TRUE,103,"PBI"
"44460","JetBlue",TRUE,120,"LGB"
"44461","JetBlue",TRUE,90,"SLC"
"44462","JetBlue",TRUE,48,"ORD"
"44463","JetBlue",TRUE,109,"FLL"
"44464","American",TRUE,103,"BOS"
"44465","JetBlue",TRUE,56,"PHX"
"44466","JetBlue",TRUE,294,"BOS"
"44467","JetBlue",TRUE,67,"PDX"
"44468","JetBlue",TRUE,141,"SMF"
"44469","JetBlue",TRUE,108,"LAX"
"44470","JetBlue",TRUE,163,"MCO"
"44471","JetBlue",TRUE,138,"SFO"
"44472","JetBlue",TRUE,137,"ABQ"
"44473","JetBlue",TRUE,161,"MCO"
"44474","JetBlue",TRUE,136,"ROC"
"44475","JetBlue",TRUE,178,"BOS"
"44476","JetBlue",TRUE,59,"LAX"
"44477","JetBlue",TRUE,123,"FLL"
"44478","JetBlue",TRUE,128,"BUF"
"44479","JetBlue",TRUE,126,"DEN"
"44480","JetBlue",TRUE,125,"LAS"
"44481","JetBlue",TRUE,52,"BUF"
"44482","JetBlue",TRUE,60,"ROC"
"44483","JetBlue",TRUE,144,"MCO"
"44484","JetBlue",TRUE,77,"SJU"
"44485","JetBlue",TRUE,147,"JAX"
"44486","JetBlue",TRUE,152,"MSY"
"44487","JetBlue",TRUE,138,"TPA"
"44488","JetBlue",FALSE,-8,"PSE"
"44489","JetBlue",TRUE,92,"SJU"
"44490","JetBlue",FALSE,-1,"BQN"
"44491","American",FALSE,0,"MIA"
"44492","JetBlue",FALSE,-6,"FLL"
"44493","JetBlue",FALSE,-2,"MCO"
"44494","JetBlue",FALSE,-12,"SJU"
"44495","JetBlue",FALSE,-9,"LAS"
"44496","JetBlue",FALSE,-8,"BUF"
"44497","American",FALSE,-6,"SJU"
"44498","JetBlue",FALSE,-5,"MSY"
"44499","JetBlue",FALSE,-2,"ORD"
"44500","JetBlue",FALSE,-21,"LAX"
"44501","JetBlue",FALSE,5,"BOS"
"44502","JetBlue",FALSE,28,"TPA"
"44503","American",FALSE,-12,"MIA"
"44504","American",FALSE,-18,"MCO"
"44505","JetBlue",FALSE,16,"PBI"
"44506","JetBlue",TRUE,41,"RSW"
"44507","American",FALSE,2,"TPA"
"44508","JetBlue",FALSE,6,"SJU"
"44509","American",FALSE,-6,"LAS"
"44510","JetBlue",FALSE,-16,"BUF"
"44511","JetBlue",FALSE,-8,"PWM"
"44512","JetBlue",FALSE,-14,"CHS"
"44513","JetBlue",FALSE,-4,"FLL"
"44514","American",FALSE,-15,"SFO"
"44515","JetBlue",FALSE,-7,"JAX"
"44516","American",FALSE,14,"STT"
"44517","JetBlue",FALSE,16,"RDU"
"44518","JetBlue",FALSE,28,"SRQ"
"44519","JetBlue",FALSE,-15,"HOU"
"44520","JetBlue",FALSE,10,"ACK"
"44521","American",TRUE,61,"LAX"
"44522","American",FALSE,-24,"BOS"
"44523","JetBlue",FALSE,-6,"CLT"
"44524","JetBlue",FALSE,-15,"MCO"
"44525","JetBlue",TRUE,76,"MCO"
